id_cidade;nm_cidade;uf
3694;Pilar do Sul;SP
3695;Pindamonhangaba;SP
3696;Pindorama;SP
3697;Pinhalzinho;SP
3698;Piquerobi;SP
3699;Piquete;SP
3700;Piracaia;SP
3701;Piracicaba;SP
3702;Piraju;SP
3703;Pirajuí;SP
3704;Pirangi;SP
3705;Pirapora do Bom Jesus;SP
3706;Pirapozinho;SP
3707;Pirassununga;SP
3708;Piratininga;SP
3709;Pitangueiras;SP
3710;Planalto;SP
3711;Platina;SP
3712;Poá;SP
3713;Poloni;SP
3714;Pompéia;SP
3715;Pongaí;SP
3716;Pontal;SP
3717;Pontalinda;SP
3718;Pontes Gestal;SP
3719;Populina;SP
3720;Porangaba;SP
3721;Porto Feliz;SP
3722;Porto Ferreira;SP
3723;Potim;SP
3724;Potirendaba;SP
3725;Pracinha;SP
3726;Pradópolis;SP
3727;Praia Grande;SP
3728;Pratânia;SP
3729;Presidente Alves;SP
3730;Presidente Bernardes;SP
3731;Presidente Epitácio;SP
3732;Presidente Prudente;SP
3733;Presidente Venceslau;SP
3734;Promissão;SP
3735;Quadra;SP
3736;Quatá;SP
3737;Queiroz;SP
3738;Queluz;SP
3739;Quintana;SP
3740;Rafard;SP
3741;Rancharia;SP
3742;Redenção da Serra;SP
3743;Regente Feijó;SP
3744;Reginópolis;SP
3745;Registro;SP
3746;Restinga;SP
3747;Ribeira;SP
3748;Ribeirão Bonito;SP
3749;Ribeirão Branco;SP
3750;Ribeirão Corrente;SP
3751;Ribeirão do Sul;SP
3752;Ribeirão dos Índios;SP
3753;Ribeirão Grande;SP
3754;Ribeirão Pires;SP
3755;Ribeirão Preto;SP
3756;Riversul;SP
3757;Rifaina;SP
3758;Rincão;SP
3759;Rinópolis;SP
3760;Rio Claro;SP
3761;Rio das Pedras;SP
3762;Rio Grande da Serra;SP
3763;Riolândia;SP
3764;Rosana;SP
3765;Roseira;SP
3766;Rubiácea;SP
3767;Rubinéia;SP
3768;Sabino;SP
3769;Sagres;SP
3770;Sales;SP
3771;Sales Oliveira;SP
3772;Salesópolis;SP
3773;Salmourão;SP
3774;Saltinho;SP
3775;Salto;SP
3776;Salto de Pirapora;SP
3777;Salto Grande;SP
3778;Sandovalina;SP
3779;Santa Adélia;SP
3780;Santa Albertina;SP
3781;Santa Bárbara D'Oeste;SP
3782;Santa Branca;SP
3783;Santa Clara D'Oeste;SP
3784;Santa Cruz da Conceição;SP
3785;Santa Cruz da Esperança;SP
3786;Santa Cruz das Palmeiras;SP
3787;Santa Cruz do Rio Pardo;SP
3788;Santa Ernestina;SP
3789;Santa Fé do Sul;SP
3790;Santa Gertrudes;SP
3791;Santa Isabel;SP
3792;Santa Lúcia;SP
3793;Santa Maria da Serra;SP
3794;Santa Mercedes;SP
3795;Santana da Ponte Pensa;SP
3796;Santana de Parnaíba;SP
3797;Santa Rita D'Oeste;SP
3798;Santa Rita do Passa Quatro;SP
3799;Santa Rosa de Viterbo;SP
3800;Santa Salete;SP
3801;Santo Anastácio;SP
3802;Santo André;SP
3803;Santo Antônio da Alegria;SP
3804;Santo Antônio de Posse;SP
3805;Santo Antônio do Aracanguá;SP
3806;Santo Antônio do Jardim;SP
3807;Santo Antônio do Pinhal;SP
3808;Santo Expedito;SP
3809;Santópolis do Aguapeí;SP
3810;Santos;SP
3811;São Bento do Sapucaí;SP
3812;São Bernardo do Campo;SP
3813;São Caetano do Sul;SP
3814;São Carlos;SP
3815;São Francisco;SP
3816;São João da Boa Vista;SP
3817;São João das Duas Pontes;SP
3818;São João de Iracema;SP
3819;São João do Pau D'Alho;SP
3820;São Joaquim da Barra;SP
3821;São José da Bela Vista;SP
3822;São José do Barreiro;SP
3823;São José do Rio Pardo;SP
3824;São José do Rio Preto;SP
3825;São José dos Campos;SP
3826;São Lourenço da Serra;SP
3827;São Luís do Paraitinga;SP
3828;São Manuel;SP
3829;São Miguel Arcanjo;SP
3830;São Paulo;SP
3831;São Pedro;SP
3832;São Pedro do Turvo;SP
3833;São Roque;SP
3834;São Sebastião;SP
3835;São Sebastião da Grama;SP
3836;São Simão;SP
3837;São Vicente;SP
3838;Sarapuí;SP
3839;Sarutaiá;SP
3840;Sebastianópolis do Sul;SP
3841;Serra Azul;SP
3842;Serrana;SP
3843;Serra Negra;SP
3844;Sertãozinho;SP
3845;Sete Barras;SP
3846;Severínia;SP
